geoid,name,county,tract,population,commuters,median_income
36081062000,Census Tract 620; Queens County; New York,081,062000,1370,662,112409
36081062100,Census Tract 621; Queens County; New York,081,062100,3053,1557,87955
36081062200,Census Tract 622; Queens County; New York,081,062200,2043,1031,115347
36081062300,Census Tract 623; Queens County; New York,081,062300,2212,945,77986
36081062400,Census Tract 624; Queens County; New York,081,062400,0,0,0
36081062500,Census Tract 625; Queens County; New York,081,062500,2570,1192,74432
36081062600,Census Tract 626; Queens County; New York,081,062600,2994,1551,111659
36081062700,Census Tract 627; Queens County; New York,081,062700,2860,1239,76447
36081062900,Census Tract 629; Queens County; New York,081,062900,3476,1578,94055
36081063000,Census Tract 630; Queens County; New York,081,063000,1457,678,116034
36081063200,Census Tract 632; Queens County; New York,081,063200,2534,1314,120764
36081063301,Census Tract 633.01; Queens County; New York,081,063301,1636,785,101548
36081063302,Census Tract 633.02; Queens County; New York,081,063302,1910,896,134205
36081063500,Census Tract 635; Queens County; New York,081,063500,2604,1194,105125
36081063700,Census Tract 637; Queens County; New York,081,063700,3636,1320,99611
36081063800,Census Tract 638; Queens County; New York,081,063800,3550,1715,116859
36081063900,Census Tract 639; Queens County; New York,081,063900,3160,1758,113409
36081064101,Census Tract 641.01; Queens County; New York,081,064101,2489,1028,84291
36081064102,Census Tract 641.02; Queens County; New York,081,064102,0,0,0
36081064500,Census Tract 645; Queens County; New York,081,064500,2034,845,92313
36081064600,Census Tract 646; Queens County; New York,081,064600,3402,1796,118375
36081065000,Census Tract 650; Queens County; New York,081,065000,2577,1184,121667
36081065401,Census Tract 654.01; Queens County; New York,081,065401,3616,1657,101500
36081065402,Census Tract 654.02; Queens County; New York,081,065402,0,0,0
36081065501,Census Tract 655.01; Queens County; New York,081,065501,0,0,0
36081065600,Census Tract 656; Queens County; New York,081,065600,4125,2144,103438
36081065702,Census Tract 657.02; Queens County; New York,081,065702,1430,717,84327
36081065703,Census Tract 657.03; Queens County; New York,081,065703,2916,1281,110882
36081065900,Census Tract 659; Queens County; New York,081,065900,1905,892,111731
36081066000,Census Tract 660; Queens County; New York,081,066000,3185,1515,82173
36081066100,Census Tract 661; Queens County; New York,081,066100,1581,702,107361
36081066301,Census Tract 663.01; Queens County; New York,081,066301,2944,1238,118333
36081066302,Census Tract 663.02; Queens County; New York,081,066302,0,0,0
36081066401,Census Tract 664.01; Queens County; New York,081,066401,1574,663,0
36081066402,Census Tract 664.02; Queens County; New York,081,066402,3260,1638,104333
36081066403,Census Tract 664.03; Queens County; New York,081,066403,6062,2514,102297
36081066404,Census Tract 664.04; Queens County; New York,081,066404,0,0,0
36081066501,Census Tract 665.01; Queens County; New York,081,066501,4059,1888,82356
36081066701,Census Tract 667.01; Queens County; New York,081,066701,2718,1209,117500
36081066900,Census Tract 669; Queens County; New York,081,066900,1758,850,95208
36081067100,Census Tract 671; Queens County; New York,081,067100,2414,1254,114764
36081067700,Census Tract 677; Queens County; New York,081,067700,1901,860,115250
36081067900,Census Tract 679; Queens County; New York,081,067900,4427,1924,60840
36081068000,Census Tract 680; Queens County; New York,081,068000,5652,2990,128571
36081068200,Census Tract 682; Queens County; New York,081,068200,1076,494,92656
36081068300,Census Tract 683; Queens County; New York,081,068300,4261,1927,66354
36081068700,Census Tract 687; Queens County; New York,081,068700,4610,2097,68566
36081069000,Census Tract 690; Queens County; New York,081,069000,4332,1974,127019
36081069300,Census Tract 693; Queens County; New York,081,069300,3123,1675,72125
36081069400,Census Tract 694; Queens County; New York,081,069400,3573,1700,105708
36081069500,Census Tract 695; Queens County; New York,081,069500,2417,1236,116125
36081069701,Census Tract 697.01; Queens County; New York,081,069701,4460,2238,101168
36081069702,Census Tract 697.02; Queens County; New York,081,069702,4309,1976,84991
36081070300,Census Tract 703; Queens County; New York,081,070300,2114,1044,91278
36081070700,Census Tract 707; Queens County; New York,081,070700,2661,1149,108616
36081070900,Census Tract 709; Queens County; New York,081,070900,2950,1542,109595
36081071100,Census Tract 711; Queens County; New York,081,071100,6044,3333,102734
36081071303,Census Tract 713.03; Queens County; New York,081,071303,5509,3193,98155
36081071304,Census Tract 713.04; Queens County; New York,081,071304,6195,3213,100199
36081071305,Census Tract 713.05; Queens County; New York,081,071305,5576,3008,108007
36081071306,Census Tract 713.06; Queens County; New York,081,071306,6882,3239,81458
36081071600,Census Tract 716; Queens County; New York,081,071600,0,0,0
36081071701,Census Tract 717.01; Queens County; New York,081,071701,5164,2219,55526
36081071702,Census Tract 717.02; Queens County; New York,081,071702,4438,2476,99719
36081071900,Census Tract 719; Queens County; New York,081,071900,3475,1419,63125
36081072100,Census Tract 721; Queens County; New York,081,072100,5349,2661,98207
36081072300,Census Tract 723; Queens County; New York,081,072300,2307,1090,198750
36081072900,Census Tract 729; Queens County; New York,081,072900,1366,736,127292
36081073100,Census Tract 731; Queens County; New York,081,073100,1777,862,159279
36081073700,Census Tract 737; Queens County; New York,081,073700,2151,1107,117568
36081073900,Census Tract 739; Queens County; New York,081,073900,5480,2721,113333
36081074100,Census Tract 741; Queens County; New York,081,074100,2984,1756,101528
36081074300,Census Tract 743; Queens County; New York,081,074300,3979,2185,76063
36081074500,Census Tract 745; Queens County; New York,081,074500,3951,1710,53716
36081074700,Census Tract 747; Queens County; New York,081,074700,3223,1587,106964
36081074900,Census Tract 749; Queens County; New York,081,074900,1501,643,222083
36081075701,Census Tract 757.01; Queens County; New York,081,075701,4845,2709,111744
36081075702,Census Tract 757.02; Queens County; New York,081,075702,5313,2753,118859
36081076901,Census Tract 769.01; Queens County; New York,081,076901,4912,2538,99122
36081076902,Census Tract 769.02; Queens County; New York,081,076902,1245,759,113042
36081077300,Census Tract 773; Queens County; New York,081,077300,2172,1152,101750
36081077500,Census Tract 775; Queens County; New York,081,077500,2151,1202,100750
36081077902,Census Tract 779.02; Queens County; New York,081,077902,5082,2404,102581
36081077903,Census Tract 779.03; Queens County; New York,081,077903,3553,1797,98194
36081077904,Census Tract 779.04; Queens County; New York,081,077904,6142,2826,104840
36081077905,Census Tract 779.05; Queens County; New York,081,077905,2904,1620,91927
36081077906,Census Tract 779.06; Queens County; New York,081,077906,3494,1632,81269
36081077907,Census Tract 779.07; Queens County; New York,081,077907,3642,1292,71136
36081077908,Census Tract 779.08; Queens County; New York,081,077908,3197,1560,78375
36081078800,Census Tract 788; Queens County; New York,081,078800,1916,935,98750
36081079000,Census Tract 790; Queens County; New York,081,079000,2682,1391,94185
36081079200,Census Tract 792; Queens County; New York,081,079200,2660,1272,74474
36081079300,Census Tract 793; Queens County; New York,081,079300,0,0,0
36081079701,Census Tract 797.01; Queens County; New York,081,079701,6245,2148,53040
36081079702,Census Tract 797.02; Queens County; New York,081,079702,3635,1841,62070
36081079900,Census Tract 799; Queens County; New York,081,079900,3185,1204,48750
36081080301,Census Tract 803.01; Queens County; New York,081,080301,3770,1557,54528
36081080302,Census Tract 803.02; Queens County; New York,081,080302,4114,2003,91902
36081080900,Census Tract 809; Queens County; New York,081,080900,8110,3295,60014
36081081400,Census Tract 814; Queens County; New York,081,081400,4693,2230,136667
36081081800,Census Tract 818; Queens County; New York,081,081800,4084,1959,96773
36081083700,Census Tract 837; Queens County; New York,081,083700,4914,2231,58386
36081083800,Census Tract 838; Queens County; New York,081,083800,5838,2794,103254
36081084000,Census Tract 840; Queens County; New York,081,084000,7207,3261,102304
36081084500,Census Tract 845; Queens County; New York,081,084500,4988,1774,32529
36081084601,Census Tract 846.01; Queens County; New York,081,084601,2799,1105,89107
36081084602,Census Tract 846.02; Queens County; New York,081,084602,1276,423,79707
36081084901,Census Tract 849.01; Queens County; New York,081,084901,2816,1283,60583
36081084902,Census Tract 849.02; Queens County; New York,081,084902,4000,1754,57675
36081085300,Census Tract 853; Queens County; New York,081,085300,5340,2205,35737
36081085500,Census Tract 855; Queens County; New York,081,085500,6282,2449,41315
36081085700,Census Tract 857; Queens County; New York,081,085700,5324,2764,56078
36081085900,Census Tract 859; Queens County; New York,081,085900,5530,2726,56388
36081086100,Census Tract 861; Queens County; New York,081,086100,2219,889,41146
36081086300,Census Tract 863; Queens County; New York,081,086300,6747,3237,51071
36081086400,Census Tract 864; Queens County; New York,081,086400,2712,1357,131111
36081086500,Census Tract 865; Queens County; New York,081,086500,4729,2561,51397
36081086900,Census Tract 869; Queens County; New York,081,086900,1711,1037,55278
36081087100,Census Tract 871; Queens County; New York,081,087100,4442,2151,46841
36081088400,Census Tract 884; Queens County; New York,081,088400,9257,3555,102727
36081088902,Census Tract 889.02; Queens County; New York,081,088902,5393,2527,39599
36081088903,Census Tract 889.03; Queens County; New York,081,088903,4922,1836,57454
36081089201,Census Tract 892.01; Queens County; New York,081,089201,8806,3861,157845
36081089202,Census Tract 892.02; Queens County; New York,081,089202,0,0,0
36081090700,Census Tract 907; Queens County; New York,081,090700,1410,572,85750
36081091602,Census Tract 916.02; Queens County; New York,081,091602,0,0,0
36081091603,Census Tract 916.03; Queens County; New York,081,091603,3946,1728,134563
36081091604,Census Tract 916.04; Queens County; New York,081,091604,0,0,0
36081091800,Census Tract 918; Queens County; New York,081,091800,15,4,0
36081091900,Census Tract 919; Queens County; New York,081,091900,5586,2151,101895
36081092200,Census Tract 922; Queens County; New York,081,092200,2173,1037,153971
36081092500,Census Tract 925; Queens County; New York,081,092500,3622,1553,65625
36081092800,Census Tract 928; Queens County; New York,081,092800,3503,1448,151335
36081092900,Census Tract 929; Queens County; New York,081,092900,7942,3625,100063
36081093401,Census Tract 934.01; Queens County; New York,081,093401,4123,1799,110875
36081093402,Census Tract 934.02; Queens County; New York,081,093402,4105,1984,110625
36081093800,Census Tract 938; Queens County; New York,081,093800,5273,1748,72981
36081093900,Census Tract 939; Queens County; New York,081,093900,6573,3029,91683
36081094201,Census Tract 942.01; Queens County; New York,081,094201,3603,1595,76373
36081094202,Census Tract 942.02; Queens County; New York,081,094202,5894,2130,54637
36081094203,Census Tract 942.03; Queens County; New York,081,094203,6200,2723,67038
36081094500,Census Tract 945; Queens County; New York,081,094500,4044,1615,70729
36081094700,Census Tract 947; Queens County; New York,081,094700,2421,1139,84375
36081095400,Census Tract 954; Queens County; New York,081,095400,6950,3049,82694
36081096400,Census Tract 964; Queens County; New York,081,096400,7413,3479,104737
36081097202,Census Tract 972.02; Queens County; New York,081,097202,3336,616,27115
36081097204,Census Tract 972.04; Queens County; New York,081,097204,4218,1522,73207
36081097205,Census Tract 972.05; Queens County; New York,081,097205,3483,1062,23638
36081097206,Census Tract 972.06; Queens County; New York,081,097206,2768,923,45748
36081097207,Census Tract 972.07; Queens County; New York,081,097207,0,0,0
36081097300,Census Tract 973; Queens County; New York,081,097300,2310,1056,113826
36081098100,Census Tract 981; Queens County; New York,081,098100,2376,1050,102857
36081098700,Census Tract 987; Queens County; New York,081,098700,2636,1251,98269
36081099100,Census Tract 991; Queens County; New York,081,099100,7093,3037,109250
36081099200,Census Tract 992; Queens County; New York,081,099200,4518,1766,33727
36081099701,Census Tract 997.01; Queens County; New York,081,099701,2804,1260,116607
